ID,time,model nbr,snr (dB),file,response,srt,log-slope,var(srt),var(log-slope)
ID,20230321_143356,1.0,0.0,20230311_1707_reverb_Building_Lobby_snr_0_db.wav,0.0,6.76168478581565,-2.302585092994045,3.5281226098774443,0.48800385972108395
ID,20230321_143356,2.0,0.0,20230118_1752_reverb_office1_snr_0_db.wav,1.0,-6.761684785815655,-2.302585092994045,3.5281226098774447,0.48800385972108395
ID,20230321_143356,1.0,7.0,20230311_1707_reverb_Building_Lobby_snr_7_db.wav,1.0,1.887269580466835,-2.3448728572520583,3.4968941391043953,0.4883933074970238
ID,20230321_143356,2.0,-7.0,20230118_1752_reverb_office1_snr_-7_db.wav,0.0,-1.8872695804668362,-2.3448728572520574,3.496894139104395,0.4883933074970237
