ID,time,model nbr,snr (dB),file,response,srt,log-slope,var(srt),var(log-slope)
ID,20230419_134041,0.0,0.0,mrt_002_2_reverb_Office_1_snr_0_db.wav,0.0,7.498509423365921,-2.314888674579177,3.4583604504110896,0.48808047806679306
ID,20230419_134041,0.0,8.0,mrt_064_1_reverb_Office_1_snr_8_db.wav,1.0,3.1331713392349134,-2.3461106971655217,3.399676844825053,0.4883956436238187
ID,20230419_134041,0.0,4.0,mrt_224_1_reverb_Office_1_snr_4_db.wav,0.0,8.996992197659136,-1.9955801762890897,4.407589473186478,0.7542988843166851
ID,20230419_134041,0.0,10.0,mrt_176_1_reverb_Office_1_snr_10_db.wav,1.0,5.791118818427936,-1.8267803187094807,4.139143069655268,0.9220012737885852
